"Date Time","Date Time(RAW)","Traffic Total (volume)","Traffic Total (volume)(RAW)","Traffic Total (speed)","Traffic Total (speed)(RAW)","Traffic In (volume)","Traffic In (volume)(RAW)","Traffic In (speed)","Traffic In (speed)(RAW)","Traffic Out (volume)","Traffic Out (volume)(RAW)","Traffic Out (speed)","Traffic Out (speed)(RAW)","Downtime","Downtime(RAW)","Coverage","Coverage(RAW)"
"9/8/2025 7:00:00 PM - 8:00:00 PM","45908.5416666667","16,792 MByte","17607591671.2832","39 Mbit/s","4891378.1270","3,552 MByte","3724062002.2452","8.28 Mbit/s","1034542.1317","13,240 MByte","13883529669.0380","31 Mbit/s","3856835.9953","0 %","0.0000","100 %","0000009999"
"9/8/2025 8:00:00 PM - 9:00:00 PM","45908.5833333333","1,395 MByte","1463103942.4144","3.25 Mbit/s","406451.6328","832 MByte","871959735.3774","1.94 Mbit/s","242231.2235","564 MByte","591144207.0370","1.31 Mbit/s","164220.4092","0 %","0.0000","100 %","0000009999"
"9/8/2025 9:00:00 PM - 10:00:00 PM","45908.6250000000","1,288 MByte","1350197958.1344","3 Mbit/s","375088.3296","793 MByte","831335925.8429","1.85 Mbit/s","230947.1747","495 MByte","518862032.2915","1.15 Mbit/s","144141.1549","0 %","0.0000","100 %","0000009999"
"9/8/2025 10:00:00 PM - 11:00:00 PM","45908.6666666667","1,306 MByte","1369315302.4465","3.04 Mbit/s","380393.8913","789 MByte","826901051.3088","1.84 Mbit/s","229711.9649","517 MByte","542414251.1377","1.21 Mbit/s","150681.9265","0 %","0.0000","100 %","0000009999"
"9/8/2025 11:00:00 PM - 12:00:00 AM","45908.7083333333","1,370 MByte","1436890887.2140","3.19 Mbit/s","399166.2950","766 MByte","802939682.6060","1.78 Mbit/s","223055.5299","605 MByte","633951204.6080","1.41 Mbit/s","176110.7651","0 %","0.0000","100 %","0000009999"
"9/9/2025 12:00:00 AM - 1:00:00 AM","45908.7500000000","1,073 MByte","1124917865.2535","2.50 Mbit/s","312499.7542","778 MByte","815552185.0175","1.81 Mbit/s","226558.6362","295 MByte","309365680.2360","0.69 Mbit/s","85941.1180","0 %","0.0000","100 %","0000009999"
"9/9/2025 1:00:00 AM - 2:00:00 AM","45908.7916666667","1,125 MByte","1179417949.1475","2.62 Mbit/s","327640.6700","750 MByte","786927125.6210","1.75 Mbit/s","218607.2638","374 MByte","392490823.5265","0.87 Mbit/s","109033.4063","0 %","0.0000","100 %","0000009999"
"9/9/2025 2:00:00 AM - 3:00:00 AM","45908.8333333333","1,223 MByte","1282321811.7943","2.85 Mbit/s","356229.1995","763 MByte","799831401.0907","1.78 Mbit/s","222193.2881","460 MByte","482490410.7037","1.07 Mbit/s","134035.9114","0 %","0.0000","100 %","0000009999"
"9/9/2025 3:00:00 AM - 4:00:00 AM","45908.8750000000","1,220 MByte","1279338110.1010","2.84 Mbit/s","355400.3267","752 MByte","788870240.4357","1.75 Mbit/s","219148.2760","468 MByte","490467869.6653","1.09 Mbit/s","136252.0508","0 %","0.0000","100 %","0000009999"
"9/9/2025 4:00:00 AM - 5:00:00 AM","45908.9166666667","1,153 MByte","1208903291.3350","2.69 Mbit/s","335830.7243","763 MByte","800567781.7159","1.78 Mbit/s","222396.0013","389 MByte","408335509.6191","0.91 Mbit/s","113434.7230","0 %","0.0000","100 %","0000009999"
"9/9/2025 5:00:00 AM - 6:00:00 AM","45908.9583333333","1,111 MByte","1165449228.5596","2.59 Mbit/s","323761.9776","762 MByte","799273159.1097","1.78 Mbit/s","222038.2084","349 MByte","366176069.4499","0.81 Mbit/s","101723.7693","0 %","0.0000","100 %","0000009999"
"9/9/2025 6:00:00 AM - 7:00:00 AM","45909.0000000000","4,055 MByte","4252225730.4799","9.45 Mbit/s","1181255.8457","1,183 MByte","1240190185.4414","2.76 Mbit/s","344521.1988","2,873 MByte","3012035545.0385","6.69 Mbit/s","836734.6469","0 %","0.0000","100 %","0000009999"
"9/9/2025 7:00:00 AM - 8:00:00 AM","45909.0416666667","20,587 MByte","21587107217.3848","48 Mbit/s","5996935.0742","4,627 MByte","4852022641.6240","11 Mbit/s","1347900.1363","15,960 MByte","16735084575.7608","37 Mbit/s","4649034.9379","0 %","0.0000","100 %","0000009999"
"9/9/2025 8:00:00 AM - 9:00:00 AM","45909.0833333333","192,860 MByte","202228033452.8393","449 Mbit/s","56179135.3315","56,680 MByte","59433675795.7520","132 Mbit/s","16510730.2819","136,179 MByte","142794357657.0873","317 Mbit/s","39668405.0496","0 %","0.0000","100 %","0000009999"
"9/9/2025 9:00:00 AM - 10:00:00 AM","45909.1250000000","434,157 MByte","455246884127.2589","1,012 Mbit/s","126467304.1590","94,731 MByte","99332303563.1671","221 Mbit/s","27594452.7805","339,427 MByte","355914580564.0918","791 Mbit/s","98872851.3785","0 %","0.0000","100 %","0000009999"
"9/9/2025 10:00:00 AM - 11:00:00 AM","45909.1666666667","536,105 MByte","562147043966.5535","1,249 Mbit/s","156163235.1132","114,708 MByte","120280485355.0220","267 Mbit/s","33413659.1407","421,397 MByte","441866558611.5315","982 Mbit/s","122749575.9726","0 %","0.0000","100 %","0000009999"
"9/9/2025 11:00:00 AM - 12:00:00 PM","45909.2083333333","565,579 MByte","593052276183.6031","1,318 Mbit/s","164751845.6369","108,196 MByte","113451959304.3168","252 Mbit/s","31517322.2280","457,383 MByte","479600316879.2863","1,066 Mbit/s","133234523.4089","0 %","0.0000","100 %","0000009999"
"9/9/2025 12:00:00 PM - 1:00:00 PM","45909.2500000000","478,494 MByte","501737152951.0972","1,115 Mbit/s","139380723.4235","78,644 MByte","82464305987.1932","183 Mbit/s","22908278.8817","399,850 MByte","419272846963.9040","932 Mbit/s","116472444.5418","0 %","0.0000","100 %","0000009999"
"9/9/2025 1:00:00 PM - 2:00:00 PM","45909.2916666667","559,765 MByte","586956386729.4052","1,304 Mbit/s","163053858.0880","104,063 MByte","109118392501.1948","243 Mbit/s","30312601.2221","455,702 MByte","477837994228.2104","1,062 Mbit/s","132741256.8659","0 %","0.0000","100 %","0000009999"
"9/9/2025 2:00:00 PM - 3:00:00 PM","45909.3333333333","556,065 MByte","583076661144.7092","1,296 Mbit/s","161978787.4981","122,756 MByte","128718556552.7551","286 Mbit/s","35758035.1064","433,310 MByte","454358104591.9541","1,010 Mbit/s","126220752.3917","0 %","0.0000","100 %","0000009999"
"9/9/2025 3:00:00 PM - 4:00:00 PM","45909.3750000000","472,918 MByte","495890707291.9111","1,102 Mbit/s","137758898.6004","94,794 MByte","99399149141.2097","221 Mbit/s","27613175.8594","378,124 MByte","396491558150.7014","881 Mbit/s","110145722.7410","0 %","0.0000","100 %","0000009999"
"9/9/2025 4:00:00 PM - 5:00:00 PM","45909.4166666667","344,041 MByte","360752795253.9595","802 Mbit/s","100218018.0610","59,204 MByte","62079785171.4016","138 Mbit/s","17245917.7403","284,837 MByte","298673010082.5579","664 Mbit/s","82972100.3207","0 %","0.0000","100 %","0000009999"
"9/9/2025 5:00:00 PM - 6:00:00 PM","45909.4583333333","157,425 MByte","165071707356.8932","367 Mbit/s","45856309.1309","32,557 MByte","34138390244.2127","76 Mbit/s","9483518.4135","124,868 MByte","130933317112.6804","291 Mbit/s","36372790.7173","0 %","0.0000","100 %","0000009999"
"9/9/2025 6:00:00 PM - 7:00:00 PM","45909.5000000000","51,590 MByte","54095657175.3351","120 Mbit/s","15027782.0089","10,496 MByte","11005877612.2953","24 Mbit/s","3057434.5190","41,094 MByte","43089779563.0398","96 Mbit/s","11970347.4899","0 %","0.0000","100 %","0000009999"
"9/9/2025 7:00:00 PM - 8:00:00 PM","45909.5416666667","9,682 MByte","10152191681.1163","23 Mbit/s","2820280.4340","3,213 MByte","3369423632.3613","7.49 Mbit/s","936026.4111","6,469 MByte","6782768048.7550","15 Mbit/s","1884254.0229","0 %","0.0000","100 %","0000009999"
"9/9/2025 8:00:00 PM - 9:00:00 PM","45909.5833333333","1,660 MByte","1740993832.7353","3.87 Mbit/s","483651.0457","916 MByte","960742867.3076","2.14 Mbit/s","266896.0014","744 MByte","780250965.4277","1.73 Mbit/s","216755.0443","0 %","0.0000","100 %","0000009999"
"9/9/2025 9:00:00 PM - 10:00:00 PM","45909.6250000000","1,162 MByte","1218310830.4651","2.71 Mbit/s","338445.9987","846 MByte","886632325.8393","1.97 Mbit/s","246305.9143","316 MByte","331678504.6258","0.74 Mbit/s","92140.0844","0 %","0.0000","100 %","0000009999"
"9/9/2025 10:00:00 PM - 11:00:00 PM","45909.6666666667","1,324 MByte","1388281021.8374","3.09 Mbit/s","385663.6132","825 MByte","865187230.6548","1.92 Mbit/s","240348.4801","499 MByte","523093791.1827","1.16 Mbit/s","145315.1332","0 %","0.0000","100 %","0000009999"
"9/9/2025 11:00:00 PM - 12:00:00 AM","45909.7083333333","1,263 MByte","1324264182.3947","2.94 Mbit/s","367881.8186","819 MByte","858304387.1491","1.91 Mbit/s","238437.7551","444 MByte","465959795.2456","1.04 Mbit/s","129444.0635","0 %","0.0000","100 %","0000009999"
"9/10/2025 12:00:00 AM - 1:00:00 AM","45909.7500000000","1,217 MByte","1276419314.7061","2.84 Mbit/s","354589.4849","829 MByte","869539951.8636","1.93 Mbit/s","241558.3344","388 MByte","406879362.8425","0.90 Mbit/s","113031.1505","0 %","0.0000","100 %","0000009999"
"9/10/2025 1:00:00 AM - 2:00:00 AM","45909.7916666667","1,107 MByte","1161241503.0560","2.58 Mbit/s","322593.9670","807 MByte","845882749.2610","1.88 Mbit/s","234987.0126","301 MByte","315358753.7950","0.70 Mbit/s","87606.9544","0 %","0.0000","100 %","0000009999"
"9/10/2025 2:00:00 AM - 3:00:00 AM","45909.8333333333","1,208 MByte","1266858177.2380","2.82 Mbit/s","351932.4218","802 MByte","840697991.5462","1.87 Mbit/s","233545.3845","406 MByte","426160185.6917","0.95 Mbit/s","118387.0372","0 %","0.0000","100 %","0000009999"
"9/10/2025 3:00:00 AM - 4:00:00 AM","45909.8750000000","2,318 MByte","2430646089.2250","5.40 Mbit/s","675231.9873","813 MByte","852728277.8075","1.90 Mbit/s","236887.3906","1,505 MByte","1577917811.4176","3.51 Mbit/s","438344.5966","0 %","0.0000","100 %","0000009999"
"9/10/2025 4:00:00 AM - 5:00:00 AM","45909.9166666667","1,227 MByte","1287099859.0453","2.86 Mbit/s","357559.5217","795 MByte","833702725.4782","1.85 Mbit/s","231604.6775","432 MByte","453397133.5671","1 Mbit/s","125954.8442","0 %","0.0000","100 %","0000009999"
"9/10/2025 5:00:00 AM - 6:00:00 AM","45909.9583333333","2,963 MByte","3106888712.8427","6.90 Mbit/s","863082.1813","853 MByte","894258249.5008","1.99 Mbit/s","248421.6307","2,110 MByte","2212630463.3419","4.92 Mbit/s","614660.5505","0 %","0.0000","100 %","0000009999"
"9/10/2025 6:00:00 AM - 7:00:00 AM","45910.0000000000","7,450 MByte","7811560467.6164","17 Mbit/s","2170046.6891","1,406 MByte","1474288124.7925","3.28 Mbit/s","409556.3335","6,044 MByte","6337272342.8239","14 Mbit/s","1760490.3556","0 %","0.0000","100 %","0000009999"
"9/10/2025 7:00:00 AM - 8:00:00 AM","45910.0416666667","37,467 MByte","39287076709.0026","87 Mbit/s","10913956.0434","5,272 MByte","5528116083.7754","12 Mbit/s","1535711.5111","32,195 MByte","33758960625.2272","75 Mbit/s","9378244.5323","0 %","0.0000","100 %","0000009999"
"9/10/2025 8:00:00 AM - 9:00:00 AM","45910.0833333333","298,035 MByte","312512144289.8735","695 Mbit/s","86816646.0046","36,320 MByte","38084582970.7197","85 Mbit/s","10579991.2689","261,715 MByte","274427561319.1538","610 Mbit/s","76236654.7357","0 %","0.0000","100 %","0000009999"
"9/10/2025 9:00:00 AM - 10:00:00 AM","45910.1250000000","615,744 MByte","645653971453.9789","1,435 Mbit/s","179361777.5372","101,192 MByte","106107073386.4204","236 Mbit/s","29476397.7816","514,552 MByte","539546898067.5585","1,199 Mbit/s","149885379.7556","0 %","0.0000","100 %","0000009999"
"9/10/2025 10:00:00 AM - 11:00:00 AM","45910.1666666667","590,090 MByte","618754346736.1696","1,375 Mbit/s","171889576.6160","118,615 MByte","124377292083.6418","276 Mbit/s","34551935.1737","471,475 MByte","494377054652.5278","1,099 Mbit/s","137337641.4423","0 %","0.0000","100 %","0000009999"
"9/10/2025 11:00:00 AM - 12:00:00 PM","45910.2083333333","580,135 MByte","608315295190.3584","1,352 Mbit/s","168991022.8910","112,531 MByte","117997347776.7306","262 Mbit/s","32779863.7596","467,604 MByte","490317947413.6278","1,090 Mbit/s","136211159.1314","0 %","0.0000","100 %","0000009999"
"9/10/2025 12:00:00 PM - 1:00:00 PM","45910.2500000000","399,309 MByte","418706121962.2351","931 Mbit/s","116315979.7991","64,451 MByte","67582218911.6749","150 Mbit/s","18774246.6551","334,858 MByte","351123903050.5603","780 Mbit/s","97541733.1440","0 %","0.0000","100 %","0000009999"
"9/10/2025 1:00:00 PM - 2:00:00 PM","45910.2916666667","480,662 MByte","504010936482.1137","1,120 Mbit/s","140012761.0201","108,434 MByte","113701655619.3215","253 Mbit/s","31585986.6989","372,228 MByte","390309280862.7922","867 Mbit/s","108426774.3212","0 %","0.0000","100 %","0000009999"
"9/10/2025 2:00:00 PM - 3:00:00 PM","45910.3333333333","427,531 MByte","448298983346.3408","996 Mbit/s","124536835.6367","97,179 MByte","101899736679.6203","226 Mbit/s","28307605.4814","330,352 MByte","346399246666.7206","770 Mbit/s","96229230.1552","0 %","0.0000","100 %","0000009999"
"9/10/2025 3:00:00 PM - 4:00:00 PM","45910.3750000000","395,513 MByte","414725480069.9878","922 Mbit/s","115210163.0039","83,947 MByte","88024981782.7025","196 Mbit/s","24453217.8199","311,566 MByte","326700498287.2853","726 Mbit/s","90756945.1840","0 %","0.0000","100 %","0000009999"
"9/10/2025 4:00:00 PM - 5:00:00 PM","45910.4166666667","312,873 MByte","328071330591.8001","729 Mbit/s","91138013.6766","67,013 MByte","70267796298.1562","156 Mbit/s","19520350.5545","245,861 MByte","257803534293.6438","573 Mbit/s","71617663.1220","0 %","0.0000","100 %","0000009999"
"9/10/2025 5:00:00 PM - 6:00:00 PM","45910.4583333333","127,384 MByte","133572313663.4520","297 Mbit/s","37106306.5081","31,937 MByte","33488176707.9290","74 Mbit/s","9302994.8740","95,448 MByte","100084136955.5230","222 Mbit/s","27803311.6341","0 %","0.0000","100 %","0000009999"
"9/10/2025 6:00:00 PM - 7:00:00 PM","45910.5000000000","35,933 MByte","37678512977.8843","84 Mbit/s","10466893.2484","9,024 MByte","9462237413.4648","21 Mbit/s","2628559.9157","26,909 MByte","28216275564.4195","63 Mbit/s","7838333.3327","0 %","0.0000","100 %","0000009999"
"9/10/2025 7:00:00 PM - 8:00:00 PM","45910.5416666667","15,031 MByte","15760667662.7660","35 Mbit/s","4378303.7744","3,064 MByte","3212388754.1498","7.14 Mbit/s","892399.6183","11,967 MByte","12548278908.6162","28 Mbit/s","3485904.1560","0 %","0.0000","100 %","0000009999"
"9/10/2025 8:00:00 PM - 9:00:00 PM","45910.5833333333","1,223 MByte","1282312976.8732","2.85 Mbit/s","356224.7660","845 MByte","885858358.7877","1.97 Mbit/s","246090.2231","378 MByte","396454618.0856","0.88 Mbit/s","110134.5429","0 %","0.0000","100 %","0000009999"
"9/10/2025 9:00:00 PM - 10:00:00 PM","45910.6250000000","1,374 MByte","1440407952.2049","3.20 Mbit/s","400142.2192","845 MByte","885770808.3484","1.97 Mbit/s","246065.2181","529 MByte","554637143.8565","1.23 Mbit/s","154077.0011","0 %","0.0000","100 %","0000009999"
"9/10/2025 10:00:00 PM - 11:00:00 PM","45910.6666666667","1,206 MByte","1264343192.9971","2.81 Mbit/s","351234.7364","799 MByte","837554853.3503","1.86 Mbit/s","232672.8690","407 MByte","426788339.6468","0.95 Mbit/s","118561.8674","0 %","0.0000","100 %","0000009999"
"9/10/2025 11:00:00 PM - 12:00:00 AM","45910.7083333333","1,086 MByte","1138781791.6438","2.53 Mbit/s","316356.3960","798 MByte","837045634.0863","1.86 Mbit/s","232533.3458","288 MByte","301736157.5575","0.67 Mbit/s","83823.0503","0 %","0.0000","100 %","0000009999"
"9/11/2025 12:00:00 AM - 1:00:00 AM","45910.7500000000","1,332 MByte","1396205383.3652","3.10 Mbit/s","387863.9185","814 MByte","853663474.8342","1.90 Mbit/s","237146.5290","517 MByte","542541908.5310","1.21 Mbit/s","150717.3895","0 %","0.0000","100 %","0000009999"
"9/11/2025 1:00:00 AM - 2:00:00 AM","45910.7916666667","1,092 MByte","1145021289.6622","2.54 Mbit/s","318086.2094","791 MByte","829487926.3492","1.84 Mbit/s","230431.2353","301 MByte","315533363.3130","0.70 Mbit/s","87654.9741","0 %","0.0000","100 %","0000009999"
"9/11/2025 2:00:00 AM - 3:00:00 AM","45910.8333333333","1,102 MByte","1155565155.0013","2.57 Mbit/s","321012.6134","785 MByte","823527738.7470","1.83 Mbit/s","228773.5923","317 MByte","332037416.2543","0.74 Mbit/s","92239.0211","0 %","0.0000","100 %","0000009999"
"9/11/2025 3:00:00 AM - 4:00:00 AM","45910.8750000000","1,521 MByte","1594750656.9240","3.54 Mbit/s","443019.5201","785 MByte","823254308.7521","1.83 Mbit/s","228698.9048","736 MByte","771496348.1719","1.71 Mbit/s","214320.6152","0 %","0.0000","100 %","0000009999"
"9/11/2025 4:00:00 AM - 5:00:00 AM","45910.9166666667","1,182 MByte","1239435162.9050","2.75 Mbit/s","344312.4123","793 MByte","831119337.3783","1.85 Mbit/s","230883.1575","389 MByte","408315825.5267","0.91 Mbit/s","113429.2548","0 %","0.0000","100 %","0000009999"
"9/11/2025 5:00:00 AM - 6:00:00 AM","45910.9583333333","1,025 MByte","1074384704.5788","2.39 Mbit/s","298460.9222","777 MByte","814657545.7101","1.81 Mbit/s","226309.4786","248 MByte","259727158.8687","0.58 Mbit/s","72151.4435","0 %","0.0000","100 %","0000009999"
"9/11/2025 6:00:00 AM - 7:00:00 AM","45911.0000000000","3,991 MByte","4185024867.0352","9.30 Mbit/s","1162584.4131","1,096 MByte","1149066806.9109","2.55 Mbit/s","319206.5046","2,895 MByte","3035958060.1243","6.75 Mbit/s","843377.9086","0 %","0.0000","100 %","0000009999"
"9/11/2025 7:00:00 AM - 8:00:00 AM","45911.0416666667","26,407 MByte","27689831116.1663","62 Mbit/s","7692132.5633","4,794 MByte","5027265200.5033","11 Mbit/s","1396555.6594","21,613 MByte","22662565915.6630","50 Mbit/s","6295576.9039","0 %","0.0000","100 %","0000009999"
"9/11/2025 8:00:00 AM - 9:00:00 AM","45911.0833333333","222,337 MByte","233136918554.7606","518 Mbit/s","64765832.2119","27,768 MByte","29117127727.4827","65 Mbit/s","8088787.5699","194,568 MByte","204019790827.2780","453 Mbit/s","56677044.6420","0 %","0.0000","100 %","0000009999"
"9/11/2025 9:00:00 AM - 10:00:00 AM","45911.1250000000","623,966 MByte","654275806741.1811","1,454 Mbit/s","181757416.3383","94,014 MByte","98580315263.0140","219 Mbit/s","27385550.8937","529,953 MByte","555695491478.1670","1,235 Mbit/s","154371865.4446","0 %","0.0000","100 %","0000009999"
"9/11/2025 10:00:00 AM - 11:00:00 AM","45911.1666666667","527,087 MByte","552690829040.8075","1,228 Mbit/s","153536319.0233","118,403 MByte","124154580868.5457","276 Mbit/s","34489874.5100","408,684 MByte","428536248172.2618","952 Mbit/s","119046444.5133","0 %","0.0000","100 %","0000009999"
"9/11/2025 11:00:00 AM - 12:00:00 PM","45911.2083333333","491,185 MByte","515044685542.9282","1,145 Mbit/s","143078699.1088","107,672 MByte","112902106499.3797","251 Mbit/s","31364048.5535","383,513 MByte","402142579043.5485","894 Mbit/s","111714650.5553","0 %","0.0000","100 %","0000009999"
"9/11/2025 12:00:00 PM - 1:00:00 PM","45911.2500000000","337,656 MByte","354058203928.6435","787 Mbit/s","98357151.0919","58,131 MByte","60954558952.3537","135 Mbit/s","16933138.9531","279,525 MByte","293103644976.2898","651 Mbit/s","81424012.1388","0 %","0.0000","100 %","0000009999"
"9/11/2025 1:00:00 PM - 2:00:00 PM","45911.2916666667","427,752 MByte","448530398221.6908","997 Mbit/s","124603891.5510","91,084 MByte","95508717699.4509","212 Mbit/s","26532778.9367","336,668 MByte","353021680522.2399","785 Mbit/s","98071112.6143","0 %","0.0000","100 %","0000009999"
"9/11/2025 2:00:00 PM - 3:00:00 PM","45911.3333333333","453,657 MByte","475693923261.4586","1,057 Mbit/s","132148580.3670","93,792 MByte","98348060592.1827","219 Mbit/s","27321258.3840","359,865 MByte","377345862669.2758","839 Mbit/s","104827321.9831","0 %","0.0000","100 %","0000009999"
"9/11/2025 3:00:00 PM - 4:00:00 PM","45911.3750000000","461,744 MByte","484173341344.7135","1,076 Mbit/s","134503056.1668","92,074 MByte","96546896637.7030","215 Mbit/s","26820668.4514","369,669 MByte","387626444707.0106","861 Mbit/s","107682387.7154","0 %","0.0000","100 %","0000009999"
"9/11/2025 4:00:00 PM - 5:00:00 PM","45911.4166666667","367,552 MByte","385406083446.3763","857 Mbit/s","107067357.3189","83,020 MByte","87052454664.8296","193 Mbit/s","24183521.4061","284,532 MByte","298353628781.5466","663 Mbit/s","82883835.9127","0 %","0.0000","100 %","0000009999"
"9/11/2025 5:00:00 PM - 6:00:00 PM","45911.4583333333","157,905 MByte","165575128495.8168","368 Mbit/s","45996285.4353","27,204 MByte","28524987281.4364","63 Mbit/s","7924157.8669","130,701 MByte","137050141214.3804","305 Mbit/s","38072127.5684","0 %","0.0000","100 %","0000009999"
"9/11/2025 6:00:00 PM - 7:00:00 PM","45911.5000000000","71,875 MByte","75366204705.2742","167 Mbit/s","20936859.7588","12,101 MByte","12688386436.9853","28 Mbit/s","3524855.3173","59,774 MByte","62677818268.2889","139 Mbit/s","17412004.4416","0 %","0.0000","100 %","0000009999"
"9/11/2025 7:00:00 PM - 8:00:00 PM","45911.5416666667","18,424 MByte","19318872062.4777","43 Mbit/s","5366785.6751","5,519 MByte","5787065648.0166","13 Mbit/s","1607647.7405","12,905 MByte","13531806414.4612","30 Mbit/s","3759137.9346","0 %","0.0000","100 %","0000009999"
"9/11/2025 8:00:00 PM - 9:00:00 PM","45911.5833333333","4,890 MByte","5127645691.7338","11 Mbit/s","1424460.7737","930 MByte","975292598.6714","2.17 Mbit/s","270936.4362","3,960 MByte","4152353093.0624","9.23 Mbit/s","1153524.3375","0 %","0.0000","100 %","0000009999"
"9/11/2025 9:00:00 PM - 10:00:00 PM","45911.6250000000","3,575 MByte","3748604805.0377","8.33 Mbit/s","1041365.8930","921 MByte","965719034.4549","2.15 Mbit/s","268277.6438","2,654 MByte","2782885770.5828","6.18 Mbit/s","773088.2492","0 %","0.0000","100 %","0000009999"
"9/11/2025 10:00:00 PM - 11:00:00 PM","45911.6666666667","1,970 MByte","2066004752.1756","4.59 Mbit/s","573930.0652","844 MByte","884806076.2058","1.97 Mbit/s","245796.5348","1,126 MByte","1181198675.9697","2.63 Mbit/s","328133.5304","0 %","0.0000","100 %","0000009999"
"9/11/2025 11:00:00 PM - 12:00:00 AM","45911.7083333333","1,325 MByte","1389006961.4180","3.09 Mbit/s","385865.2788","821 MByte","860812680.1437","1.91 Mbit/s","239133.2326","504 MByte","528194281.2743","1.17 Mbit/s","146732.0462","0 %","0.0000","100 %","0000009999"
"9/12/2025 12:00:00 AM - 1:00:00 AM","45911.7500000000","1,303 MByte","1366403518.4714","3.04 Mbit/s","379590.2743","840 MByte","880820764.5479","1.96 Mbit/s","244694.1852","463 MByte","485582753.9236","1.08 Mbit/s","134896.0891","0 %","0.0000","100 %","0000009999"
"9/12/2025 1:00:00 AM - 2:00:00 AM","45911.7916666667","1,231 MByte","1290400567.0653","2.87 Mbit/s","358470.4915","827 MByte","867570147.4012","1.93 Mbit/s","241009.1138","403 MByte","422830419.6642","0.94 Mbit/s","117461.3777","0 %","0.0000","100 %","0000009999"
"9/12/2025 2:00:00 AM - 3:00:00 AM","45911.8333333333","1,099 MByte","1152877181.8223","2.56 Mbit/s","320267.6817","817 MByte","857105072.2958","1.90 Mbit/s","238102.6000","282 MByte","295772109.5264","0.66 Mbit/s","82165.0817","0 %","0.0000","100 %","0000009999"
"9/12/2025 3:00:00 AM - 4:00:00 AM","45911.8750000000","1,396 MByte","1463446764.2502","3.25 Mbit/s","406542.3515","834 MByte","874873165.1269","1.94 Mbit/s","243037.8764","561 MByte","588573599.1234","1.31 Mbit/s","163504.4751","0 %","0.0000","100 %","0000009999"
"9/12/2025 4:00:00 AM - 5:00:00 AM","45911.9166666667","1,240 MByte","1300214547.9890","2.89 Mbit/s","361195.7908","831 MByte","871805861.3143","1.94 Mbit/s","242185.1132","409 MByte","428408686.6747","0.95 Mbit/s","119010.6776","0 %","0.0000","100 %","0000009999"
"9/12/2025 5:00:00 AM - 6:00:00 AM","45911.9583333333","1,717 MByte","1800438589.2779","4 Mbit/s","500157.9529","1,357 MByte","1423197416.5763","3.16 Mbit/s","395361.1696","360 MByte","377241172.7016","0.84 Mbit/s","104796.7833","0 %","0.0000","100 %","0000009999"
"9/12/2025 6:00:00 AM - 7:00:00 AM","45912.0000000000","4,151 MByte","4352990373.2477","9.67 Mbit/s","1209261.4053","1,148 MByte","1204263026.5019","2.68 Mbit/s","334544.4568","3,003 MByte","3148727346.7459","7 Mbit/s","874716.9485","0 %","0.0000","100 %","0000009999"
"9/12/2025 7:00:00 AM - 8:00:00 AM","45912.0416666667","22,579 MByte","23676051038.5415","53 Mbit/s","6577210.6749","5,582 MByte","5852737792.1893","13 Mbit/s","1625891.4724","16,998 MByte","17823313246.3522","40 Mbit/s","4951319.2025","0 %","0.0000","100 %","0000009999"
"9/12/2025 8:00:00 AM - 9:00:00 AM","45912.0833333333","172,337 MByte","180708330830.5833","402 Mbit/s","50200105.2377","19,052 MByte","19977855336.2500","44 Mbit/s","5549774.2450","153,285 MByte","160730475494.3333","357 Mbit/s","44650330.9927","0 %","0.0000","100 %","0000009999"
"9/12/2025 9:00:00 AM - 10:00:00 AM","45912.1250000000","384,318 MByte","402986625170.7373","896 Mbit/s","111949125.3985","51,214 MByte","53702056063.8517","119 Mbit/s","14918356.6723","333,104 MByte","349284569106.8857","776 Mbit/s","97030768.7262","0 %","0.0000","100 %","0000009999"
"9/12/2025 10:00:00 AM - 11:00:00 AM","45912.1666666667","355,821 MByte","373105348598.6737","829 Mbit/s","103648148.2219","65,520 MByte","68703160351.1673","153 Mbit/s","19085642.6319","290,301 MByte","304402188247.5064","677 Mbit/s","84562505.5900","0 %","0.0000","100 %","0000009999"
"9/12/2025 11:00:00 AM - 12:00:00 PM","45912.2083333333","273,197 MByte","286468284664.8815","637 Mbit/s","79580934.2044","67,318 MByte","70588429479.0330","157 Mbit/s","19609476.7298","205,879 MByte","215879855185.8485","480 Mbit/s","59971457.4746","0 %","0.0000","100 %","0000009999"
"9/12/2025 12:00:00 PM - 1:00:00 PM","45912.2500000000","158,326 MByte","166017148498.9485","369 Mbit/s","46119205.4145","37,823 MByte","39660648486.3910","88 Mbit/s","11017642.5204","120,503 MByte","126356500012.5575","281 Mbit/s","35101562.8941","0 %","0.0000","100 %","0000009999"
"9/12/2025 1:00:00 PM - 2:00:00 PM","45912.2916666667","225,751 MByte","236717042087.9683","526 Mbit/s","65759483.2093","63,235 MByte","66307141591.8941","147 Mbit/s","18419980.7741","162,516 MByte","170409900496.0742","379 Mbit/s","47339502.4352","0 %","0.0000","100 %","0000009999"
"9/12/2025 2:00:00 PM - 3:00:00 PM","45912.3333333333","252,882 MByte","265166337306.5367","589 Mbit/s","73663045.2664","61,398 MByte","64380753255.4429","143 Mbit/s","17884933.6213","191,484 MByte","200785584051.0938","446 Mbit/s","55778111.6451","0 %","0.0000","100 %","0000009999"
