"Date Time","Date Time(RAW)","Value (volume)","Value (volume)(RAW)","Value (speed)","Value (speed)(RAW)","Downtime","Downtime(RAW)","Coverage","Coverage(RAW)"
"9/14/2025 5:00:00 PM - 6:00:00 PM","45914.4583333333","695,137 Kbit","88977477.5291","193 Kbit/s","24718.0258","0 %","0.0000","100 %","0000009999"
"9/14/2025 6:00:00 PM - 7:00:00 PM","45914.5000000000","951,504 Kbit","121792506.4472","264 Kbit/s","33834.2593","0 %","0.0000","100 %","0000009999"
"9/14/2025 7:00:00 PM - 8:00:00 PM","45914.5416666667","674,844 Kbit","86379996.4901","187 Kbit/s","23996.7098","0 %","0.0000","100 %","0000009999"
"9/14/2025 8:00:00 PM - 9:00:00 PM","45914.5833333333","678,564 Kbit","86856193.9349","189 Kbit/s","24128.9994","0 %","0.0000","100 %","0000009999"
"9/14/2025 9:00:00 PM - 10:00:00 PM","45914.6250000000","825,939 Kbit","105720228.2133","229 Kbit/s","29369.6670","0 %","0.0000","100 %","0000009999"
"9/14/2025 10:00:00 PM - 11:00:00 PM","45914.6666666667","693,740 Kbit","88798712.4052","193 Kbit/s","24668.5018","0 %","0.0000","100 %","0000009999"
"9/14/2025 11:00:00 PM - 12:00:00 AM","45914.7083333333","614,278 Kbit","78627542.9270","171 Kbit/s","21842.7437","0 %","0.0000","100 %","0000009999"
"9/15/2025 12:00:00 AM - 1:00:00 AM","45914.7500000000","850,492 Kbit","108862964.5857","236 Kbit/s","30241.8965","0 %","0.0000","100 %","0000009999"
"9/15/2025 1:00:00 AM - 2:00:00 AM","45914.7916666667","846,147 Kbit","108306865.2007","235 Kbit/s","30087.6641","0 %","0.0000","100 %","0000009999"
"9/15/2025 2:00:00 AM - 3:00:00 AM","45914.8333333333","1,612,315 Kbit","206376334.0425","448 Kbit/s","57331.2186","0 %","0.0000","100 %","0000009999"
"9/15/2025 3:00:00 AM - 4:00:00 AM","45914.8750000000","853,403 Kbit","109235524.7476","237 Kbit/s","30345.8144","0 %","0.0000","100 %","0000009999"
"9/15/2025 4:00:00 AM - 5:00:00 AM","45914.9166666667","806,833 Kbit","103274594.5197","224 Kbit/s","28689.6985","0 %","0.0000","100 %","0000009999"
"9/15/2025 5:00:00 AM - 6:00:00 AM","45914.9583333333","685,681 Kbit","87767116.8346","190 Kbit/s","24381.7188","0 %","0.0000","100 %","0000009999"
"9/15/2025 6:00:00 AM - 7:00:00 AM","45915.0000000000","3,606,336 Kbit","461611030.0488","1,002 Kbit/s","128236.3287","0 %","0.0000","100 %","0000009999"
"9/15/2025 7:00:00 AM - 8:00:00 AM","45915.0416666667","48,699,114 Kbit","6233486560.8357","13,529 Kbit/s","1731687.5929","0 %","0.0000","100 %","0000009999"
"9/15/2025 8:00:00 AM - 9:00:00 AM","45915.0833333333","287,104,782 Kbit","36749412112.5193","79,758 Kbit/s","10208992.4223","0 %","0.0000","100 %","0000009999"
"9/15/2025 9:00:00 AM - 10:00:00 AM","45915.1250000000","968,425,052 Kbit","123958406717.3847","269,029 Kbit/s","34435664.7389","0 %","0.0000","100 %","0000009999"
"9/15/2025 10:00:00 AM - 11:00:00 AM","45915.1666666667","941,977,973 Kbit","120573180574.1189","261,685 Kbit/s","33495620.5914","0 %","0.0000","100 %","0000009999"
"9/15/2025 11:00:00 AM - 12:00:00 PM","45915.2083333333","671,852,644 Kbit","85997138438.9604","186,639 Kbit/s","23889819.3867","0 %","0.0000","100 %","0000009999"
"9/15/2025 12:00:00 PM - 1:00:00 PM","45915.2500000000","471,244,182 Kbit","60319255324.1424","130,913 Kbit/s","16756838.1979","0 %","0.0000","100 %","0000009999"
"9/15/2025 1:00:00 PM - 2:00:00 PM","45915.2916666667","584,999,838 Kbit","74879979275.4248","162,514 Kbit/s","20801843.2959","0 %","0.0000","100 %","0000009999"
"9/15/2025 2:00:00 PM - 3:00:00 PM","45915.3333333333","520,383,251 Kbit","66609056154.1716","144,562 Kbit/s","18503954.7949","0 %","0.0000","100 %","0000009999"
"9/15/2025 3:00:00 PM - 4:00:00 PM","45915.3750000000","496,501,553 Kbit","63552198774.9867","137,928 Kbit/s","17654761.6967","0 %","0.0000","100 %","0000009999"
"9/15/2025 4:00:00 PM - 5:00:00 PM","45915.4166666667","294,950,570 Kbit","37753672906.3691","81,938 Kbit/s","10488005.3633","0 %","0.0000","100 %","0000009999"
"9/15/2025 5:00:00 PM - 6:00:00 PM","45915.4583333333","93,813,658 Kbit","12008148196.8744","26,062 Kbit/s","3335883.9780","0 %","0.0000","100 %","0000009999"
"9/15/2025 6:00:00 PM - 7:00:00 PM","45915.5000000000","23,125,596 Kbit","2960076240.6353","6,424 Kbit/s","822302.7887","0 %","0.0000","100 %","0000009999"
"9/15/2025 7:00:00 PM - 8:00:00 PM","45915.5416666667","6,611,893 Kbit","846322297.3016","1,837 Kbit/s","235107.8132","0 %","0.0000","100 %","0000009999"
"9/15/2025 8:00:00 PM - 9:00:00 PM","45915.5833333333","707,070 Kbit","90504930.2764","196 Kbit/s","25142.3536","0 %","0.0000","100 %","0000009999"
"9/15/2025 9:00:00 PM - 10:00:00 PM","45915.6250000000","884,034 Kbit","113156362.2515","246 Kbit/s","31435.0298","0 %","0.0000","100 %","0000009999"
"9/15/2025 10:00:00 PM - 11:00:00 PM","45915.6666666667","2,085,765 Kbit","266977864.2117","579 Kbit/s","74167.1105","0 %","0.0000","100 %","0000009999"
"9/15/2025 11:00:00 PM - 12:00:00 AM","45915.7083333333","2,363,979 Kbit","302589364.8772","657 Kbit/s","84060.3069","0 %","0.0000","100 %","0000009999"
"9/16/2025 12:00:00 AM - 1:00:00 AM","45915.7500000000","1,038,684 Kbit","132951575.3418","289 Kbit/s","36933.9684","0 %","0.0000","100 %","0000009999"
"9/16/2025 1:00:00 AM - 2:00:00 AM","45915.7916666667","776,884 Kbit","99441200.0089","216 Kbit/s","27624.4739","0 %","0.0000","100 %","0000009999"
"9/16/2025 2:00:00 AM - 3:00:00 AM","45915.8333333333","928,590 Kbit","118859529.0777","258 Kbit/s","33019.5626","0 %","0.0000","100 %","0000009999"
"9/16/2025 3:00:00 AM - 4:00:00 AM","45915.8750000000","1,014,686 Kbit","129879833.6875","282 Kbit/s","36080.7383","0 %","0.0000","100 %","0000009999"
"9/16/2025 4:00:00 AM - 5:00:00 AM","45915.9166666667","1,176,466 Kbit","150587706.4191","327 Kbit/s","41833.4046","0 %","0.0000","100 %","0000009999"
"9/16/2025 5:00:00 AM - 6:00:00 AM","45915.9583333333","739,020 Kbit","94594559.5857","205 Kbit/s","26278.4564","0 %","0.0000","100 %","0000009999"
"9/16/2025 6:00:00 AM - 7:00:00 AM","45916.0000000000","55,857,621 Kbit","7149775521.1798","15,517 Kbit/s","1986197.7207","0 %","0.0000","100 %","0000009999"
"9/16/2025 7:00:00 AM - 8:00:00 AM","45916.0416666667","57,806,357 Kbit","7399213639.6050","16,059 Kbit/s","2055496.9941","0 %","0.0000","100 %","0000009999"
"9/16/2025 8:00:00 AM - 9:00:00 AM","45916.0833333333","877,916,719 Kbit","112373340077.0511","243,886 Kbit/s","31217418.1396","0 %","0.0000","100 %","0000009999"
"9/16/2025 9:00:00 AM - 10:00:00 AM","45916.1250000000","1,846,420,847 Kbit","236341868464.3515","512,943 Kbit/s","65656719.9303","0 %","0.0000","100 %","0000009999"
"9/16/2025 10:00:00 AM - 11:00:00 AM","45916.1666666667","735,447,279 Kbit","94137251752.0977","204,307 Kbit/s","26151343.2338","0 %","0.0000","100 %","0000009999"
"9/16/2025 11:00:00 AM - 12:00:00 PM","45916.2083333333","718,891,516 Kbit","92018114068.2593","199,709 Kbit/s","25562717.4676","0 %","0.0000","100 %","0000009999"
"9/16/2025 12:00:00 PM - 1:00:00 PM","45916.2500000000","582,110,007 Kbit","74510080956.3648","161,711 Kbit/s","20699027.1263","0 %","0.0000","100 %","0000009999"
"9/16/2025 1:00:00 PM - 2:00:00 PM","45916.2916666667","811,861,148 Kbit","103918226962.7966","225,535 Kbit/s","28868499.6744","0 %","0.0000","100 %","0000009999"
"9/16/2025 2:00:00 PM - 3:00:00 PM","45916.3333333333","1,035,935,545 Kbit","132599749810.0439","287,783 Kbit/s","36836231.1992","0 %","0.0000","100 %","0000009999"
"9/16/2025 3:00:00 PM - 4:00:00 PM","45916.3750000000","959,064,204 Kbit","122760218122.1344","266,430 Kbit/s","34103091.9754","0 %","0.0000","100 %","0000009999"
"9/16/2025 4:00:00 PM - 5:00:00 PM","45916.4166666667","435,155,958 Kbit","55699962667.7584","120,888 Kbit/s","15473630.2683","0 %","0.0000","100 %","0000009999"
"9/16/2025 5:00:00 PM - 6:00:00 PM","45916.4583333333","123,039,933 Kbit","15749111375.7190","34,181 Kbit/s","4375105.5990","0 %","0.0000","100 %","0000009999"
"9/16/2025 6:00:00 PM - 7:00:00 PM","45916.5000000000","31,263,001 Kbit","4001664173.4483","8,685 Kbit/s","1111675.2851","0 %","0.0000","100 %","0000009999"
"9/16/2025 7:00:00 PM - 8:00:00 PM","45916.5416666667","1,924,843 Kbit","246379907.1598","535 Kbit/s","68444.1865","0 %","0.0000","100 %","0000009999"
"9/16/2025 8:00:00 PM - 9:00:00 PM","45916.5833333333","1,040,292 Kbit","133157364.2709","289 Kbit/s","36991.4449","0 %","0.0000","100 %","0000009999"
"9/16/2025 9:00:00 PM - 10:00:00 PM","45916.6250000000","1,442,874 Kbit","184687908.0140","401 Kbit/s","51305.9021","0 %","0.0000","100 %","0000009999"
"9/16/2025 10:00:00 PM - 11:00:00 PM","45916.6666666667","1,449,546 Kbit","185541868.4521","403 Kbit/s","51543.5600","0 %","0.0000","100 %","0000009999"
"9/16/2025 11:00:00 PM - 12:00:00 AM","45916.7083333333","2,715,141 Kbit","347538029.5067","754 Kbit/s","96545.5824","0 %","0.0000","100 %","0000009999"
"9/17/2025 12:00:00 AM - 1:00:00 AM","45916.7500000000","738,368 Kbit","94511115.9839","205 Kbit/s","26255.0569","0 %","0.0000","100 %","0000009999"
"9/17/2025 1:00:00 AM - 2:00:00 AM","45916.7916666667","781,243 Kbit","99999072.9146","217 Kbit/s","27780.0668","0 %","0.0000","100 %","0000009999"
"9/17/2025 2:00:00 AM - 3:00:00 AM","45916.8333333333","956,486 Kbit","122430231.3074","266 Kbit/s","34011.1374","0 %","0.0000","100 %","0000009999"
"9/17/2025 3:00:00 AM - 4:00:00 AM","45916.8750000000","981,896 Kbit","125682697.5660","273 Kbit/s","34914.4790","0 %","0.0000","100 %","0000009999"
"9/17/2025 4:00:00 AM - 5:00:00 AM","45916.9166666667","4,065,654 Kbit","520403749.5067","1,129 Kbit/s","144569.8493","0 %","0.0000","100 %","0000009999"
"9/17/2025 5:00:00 AM - 6:00:00 AM","45916.9583333333","1,521,696 Kbit","194777042.1300","423 Kbit/s","54109.2430","0 %","0.0000","100 %","0000009999"
"9/17/2025 6:00:00 AM - 7:00:00 AM","45917.0000000000","1,631,657 Kbit","208852036.0510","453 Kbit/s","58019.4506","0 %","0.0000","100 %","0000009999"
"9/17/2025 7:00:00 AM - 8:00:00 AM","45917.0416666667","135,599,820 Kbit","17356777005.7058","37,670 Kbit/s","4821768.9415","0 %","0.0000","100 %","0000009999"
"9/17/2025 8:00:00 AM - 9:00:00 AM","45917.0833333333","784,961,943 Kbit","100475128668.8120","218,061 Kbit/s","27911773.8139","0 %","0.0000","100 %","0000009999"
"9/17/2025 9:00:00 AM - 10:00:00 AM","45917.1250000000","1,004,198,394 Kbit","128537394465.1545","278,966 Kbit/s","35707708.2502","0 %","0.0000","100 %","0000009999"
"9/17/2025 10:00:00 AM - 11:00:00 AM","45917.1666666667","652,156,686 Kbit","83476055762.8000","181,170 Kbit/s","23189790.1660","0 %","0.0000","100 %","0000009999"
"9/17/2025 11:00:00 AM - 12:00:00 PM","45917.2083333333","651,009,520 Kbit","83329218535.4878","180,851 Kbit/s","23148934.2266","0 %","0.0000","100 %","0000009999"
"9/17/2025 12:00:00 PM - 1:00:00 PM","45917.2500000000","627,525,571 Kbit","80323273031.0570","174,327 Kbit/s","22313817.7884","0 %","0.0000","100 %","0000009999"
"9/17/2025 1:00:00 PM - 2:00:00 PM","45917.2916666667","2,039,728,776 Kbit","261085283280.1504","566,635 Kbit/s","72529330.9702","0 %","0.0000","100 %","0000009999"
"9/17/2025 2:00:00 PM - 3:00:00 PM","45917.3333333333","1,050,165,331 Kbit","134421162339.5424","291,734 Kbit/s","37342012.4119","0 %","0.0000","100 %","0000009999"
"9/17/2025 3:00:00 PM - 4:00:00 PM","45917.3750000000","998,717,988 Kbit","127835902457.3530","277,443 Kbit/s","35512735.0064","0 %","0.0000","100 %","0000009999"
"9/17/2025 4:00:00 PM - 5:00:00 PM","45917.4166666667","433,154,311 Kbit","55443751844.0199","120,330 Kbit/s","15402282.9184","0 %","0.0000","100 %","0000009999"
"9/17/2025 5:00:00 PM - 6:00:00 PM","45917.4583333333","296,519,037 Kbit","37954436700.2025","82,373 Kbit/s","10543689.8601","0 %","0.0000","100 %","0000009999"
"9/17/2025 6:00:00 PM - 7:00:00 PM","45917.5000000000","245,642,033 Kbit","31442180286.0812","68,239 Kbit/s","8734642.5923","0 %","0.0000","100 %","0000009999"
"9/17/2025 7:00:00 PM - 8:00:00 PM","45917.5416666667","15,225,064 Kbit","1948808177.5323","4,230 Kbit/s","541385.2318","0 %","0.0000","100 %","0000009999"
"9/17/2025 8:00:00 PM - 9:00:00 PM","45917.5833333333","1,358,120 Kbit","173839346.0800","377 Kbit/s","48292.4633","0 %","0.0000","100 %","0000009999"
"9/17/2025 9:00:00 PM - 10:00:00 PM","45917.6250000000","1,126,343 Kbit","144171927.6277","313 Kbit/s","40050.9840","0 %","0.0000","100 %","0000009999"
"9/17/2025 10:00:00 PM - 11:00:00 PM","45917.6666666667","2,761,847 Kbit","353516382.7082","767 Kbit/s","98207.4519","0 %","0.0000","100 %","0000009999"
"9/17/2025 11:00:00 PM - 12:00:00 AM","45917.7083333333","881,955 Kbit","112890246.0107","245 Kbit/s","31360.9280","0 %","0.0000","100 %","0000009999"
"9/18/2025 12:00:00 AM - 1:00:00 AM","45917.7500000000","1,155,101 Kbit","147852906.5530","321 Kbit/s","41073.2182","0 %","0.0000","100 %","0000009999"
"9/18/2025 1:00:00 AM - 2:00:00 AM","45917.7916666667","1,280,660 Kbit","163924531.4869","356 Kbit/s","45538.7665","0 %","0.0000","100 %","0000009999"
"9/18/2025 2:00:00 AM - 3:00:00 AM","45917.8333333333","1,003,675 Kbit","128470419.5697","279 Kbit/s","35689.2018","0 %","0.0000","100 %","0000009999"
"9/18/2025 3:00:00 AM - 4:00:00 AM","45917.8750000000","1,389,221 Kbit","177820337.9702","386 Kbit/s","49398.6549","0 %","0.0000","100 %","0000009999"
"9/18/2025 4:00:00 AM - 5:00:00 AM","45917.9166666667","828,741 Kbit","106078796.6635","230 Kbit/s","29468.5425","0 %","0.0000","100 %","0000009999"
"9/18/2025 5:00:00 AM - 6:00:00 AM","45917.9583333333","3,011,295 Kbit","385445823.2701","837 Kbit/s","107077.8023","0 %","0.0000","100 %","0000009999"
"9/18/2025 6:00:00 AM - 7:00:00 AM","45918.0000000000","2,920,599 Kbit","373836690.6808","811 Kbit/s","103850.1601","0 %","0.0000","100 %","0000009999"
"9/18/2025 7:00:00 AM - 8:00:00 AM","45918.0416666667","68,065,417 Kbit","8712373377.8130","18,909 Kbit/s","2420291.9610","0 %","0.0000","100 %","0000009999"
"9/18/2025 8:00:00 AM - 9:00:00 AM","45918.0833333333","592,937,527 Kbit","75896003406.8217","164,720 Kbit/s","21084155.8829","0 %","0.0000","100 %","0000009999"
"9/18/2025 9:00:00 AM - 10:00:00 AM","45918.1250000000","1,344,981,621 Kbit","172157647449.8130","373,634 Kbit/s","47825155.6227","0 %","0.0000","100 %","0000009999"
"9/18/2025 10:00:00 AM - 11:00:00 AM","45918.1666666667","1,087,717,190 Kbit","139227800365.8702","302,170 Kbit/s","38677719.5719","0 %","0.0000","100 %","0000009999"
"9/18/2025 11:00:00 AM - 12:00:00 PM","45918.2083333333","1,245,305,634 Kbit","159399121096.0449","345,945 Kbit/s","44280977.7138","0 %","0.0000","100 %","0000009999"
"9/18/2025 12:00:00 PM - 1:00:00 PM","45918.2500000000","565,388,987 Kbit","72369790287.2616","157,067 Kbit/s","20104562.4425","0 %","0.0000","100 %","0000009999"
"9/18/2025 1:00:00 PM - 2:00:00 PM","45918.2916666667","779,523,448 Kbit","99779001292.2836","216,553 Kbit/s","27718776.1425","0 %","0.0000","100 %","0000009999"
"9/18/2025 2:00:00 PM - 3:00:00 PM","45918.3333333333","742,931,377 Kbit","95095216239.8433","206,389 Kbit/s","26417759.4724","0 %","0.0000","100 %","0000009999"
"9/18/2025 3:00:00 PM - 4:00:00 PM","45918.3750000000","905,436,848 Kbit","115895916592.8925","251,530 Kbit/s","32195814.2836","0 %","0.0000","100 %","0000009999"
"9/18/2025 4:00:00 PM - 5:00:00 PM","45918.4166666667","503,700,187 Kbit","64473623962.6137","139,929 Kbit/s","17910882.3156","0 %","0.0000","100 %","0000009999"
"9/18/2025 5:00:00 PM - 6:00:00 PM","45918.4583333333","168,555,768 Kbit","21575138320.6621","46,825 Kbit/s","5993593.4441","0 %","0.0000","100 %","0000009999"
"9/18/2025 6:00:00 PM - 7:00:00 PM","45918.5000000000","22,690,036 Kbit","2904324597.3074","6,303 Kbit/s","806817.3439","0 %","0.0000","100 %","0000009999"
"9/18/2025 7:00:00 PM - 8:00:00 PM","45918.5416666667","6,839,499 Kbit","875455865.3134","1,900 Kbit/s","243202.4517","0 %","0.0000","100 %","0000009999"
"9/18/2025 8:00:00 PM - 9:00:00 PM","45918.5833333333","1,187,636 Kbit","152017347.0787","330 Kbit/s","42230.3254","0 %","0.0000","100 %","0000009999"
"9/18/2025 9:00:00 PM - 10:00:00 PM","45918.6250000000","885,119 Kbit","113295214.5790","246 Kbit/s","31473.6906","0 %","0.0000","100 %","0000009999"
"9/18/2025 10:00:00 PM - 11:00:00 PM","45918.6666666667","6,455,797 Kbit","826342032.2666","1,793 Kbit/s","229557.3079","0 %","0.0000","100 %","0000009999"
"9/18/2025 11:00:00 PM - 12:00:00 AM","45918.7083333333","2,671,019 Kbit","341890478.5820","742 Kbit/s","94977.4922","0 %","0.0000","100 %","0000009999"
"9/19/2025 12:00:00 AM - 1:00:00 AM","45918.7500000000","3,402,535 Kbit","435524473.8013","945 Kbit/s","120990.1113","0 %","0.0000","100 %","0000009999"
"9/19/2025 1:00:00 AM - 2:00:00 AM","45918.7916666667","2,991,569 Kbit","382920820.3707","831 Kbit/s","106375.4637","0 %","0.0000","100 %","0000009999"
"9/19/2025 2:00:00 AM - 3:00:00 AM","45918.8333333333","3,248,763 Kbit","415841635.6698","903 Kbit/s","115521.5131","0 %","0.0000","100 %","0000009999"
"9/19/2025 3:00:00 AM - 4:00:00 AM","45918.8750000000","2,810,675 Kbit","359766381.3299","781 Kbit/s","99943.9898","0 %","0.0000","100 %","0000009999"
"9/19/2025 4:00:00 AM - 5:00:00 AM","45918.9166666667","2,490,224 Kbit","318748617.1263","692 Kbit/s","88548.1696","0 %","0.0000","100 %","0000009999"
"9/19/2025 5:00:00 AM - 6:00:00 AM","45918.9583333333","1,287,000 Kbit","164735970.1641","358 Kbit/s","45763.5511","0 %","0.0000","100 %","0000009999"
"9/19/2025 6:00:00 AM - 7:00:00 AM","45919.0000000000","2,227,321 Kbit","285097078.8996","619 Kbit/s","79200.2330","0 %","0.0000","100 %","0000009999"
"9/19/2025 7:00:00 AM - 8:00:00 AM","45919.0416666667","66,240,473 Kbit","8478780582.7508","18,402 Kbit/s","2355406.5696","0 %","0.0000","100 %","0000009999"
"9/19/2025 8:00:00 AM - 9:00:00 AM","45919.0833333333","324,714,704 Kbit","41563482059.9062","90,206 Kbit/s","11546341.8053","0 %","0.0000","100 %","0000009999"
"9/19/2025 9:00:00 AM - 10:00:00 AM","45919.1250000000","680,788,804 Kbit","87140966859.8109","189,123 Kbit/s","24207774.1984","0 %","0.0000","100 %","0000009999"
"9/19/2025 10:00:00 AM - 11:00:00 AM","45919.1666666667","503,332,121 Kbit","64426511551.1405","139,827 Kbit/s","17897794.4076","0 %","0.0000","100 %","0000009999"
"9/19/2025 11:00:00 AM - 12:00:00 PM","45919.2083333333","331,474,489 Kbit","42428734591.0179","92,084 Kbit/s","11786741.8371","0 %","0.0000","100 %","0000009999"
"9/19/2025 12:00:00 PM - 1:00:00 PM","45919.2500000000","175,720,099 Kbit","22492172651.4304","48,815 Kbit/s","6248363.7901","0 %","0.0000","100 %","0000009999"
"9/19/2025 1:00:00 PM - 2:00:00 PM","45919.2916666667","219,877,525 Kbit","28144323244.1985","61,083 Kbit/s","7818562.5512","0 %","0.0000","100 %","0000009999"
"9/19/2025 2:00:00 PM - 3:00:00 PM","45919.3333333333","242,955,616 Kbit","31098318867.0920","67,493 Kbit/s","8639093.8370","0 %","0.0000","100 %","0000009999"
"9/19/2025 3:00:00 PM - 4:00:00 PM","45919.3750000000","395,594,870 Kbit","50636143331.1538","109,896 Kbit/s","14066650.3685","0 %","0.0000","100 %","0000009999"
"9/19/2025 4:00:00 PM - 5:00:00 PM","45919.4166666667","215,209,246 Kbit","27546783440.3773","59,785 Kbit/s","7652458.2234","0 %","0.0000","100 %","0000009999"
"9/19/2025 5:00:00 PM - 6:00:00 PM","45919.4583333333","137,046,375 Kbit","17541935993.8867","38,071 Kbit/s","4873111.9453","0 %","0.0000","100 %","0000009999"
"9/19/2025 6:00:00 PM - 7:00:00 PM","45919.5000000000","24,625,136 Kbit","3152017366.6779","6,841 Kbit/s","875635.7816","0 %","0.0000","100 %","0000009999"
"9/19/2025 7:00:00 PM - 8:00:00 PM","45919.5416666667","55,051,387 Kbit","7046577557.7547","15,293 Kbit/s","1957551.2218","0 %","0.0000","100 %","0000009999"
"9/19/2025 8:00:00 PM - 9:00:00 PM","45919.5833333333","866,399 Kbit","110899009.6498","241 Kbit/s","30807.5910","0 %","0.0000","100 %","0000009999"
"9/19/2025 9:00:00 PM - 10:00:00 PM","45919.6250000000","11,679,687 Kbit","1494999918.3632","3,245 Kbit/s","415312.3645","0 %","0.0000","100 %","0000009999"
"9/19/2025 10:00:00 PM - 11:00:00 PM","45919.6666666667","842,582 Kbit","107850447.3564","234 Kbit/s","29961.2040","0 %","0.0000","100 %","0000009999"
"9/19/2025 11:00:00 PM - 12:00:00 AM","45919.7083333333","772,702 Kbit","98905882.5725","215 Kbit/s","27476.2223","0 %","0.0000","100 %","0000009999"
"9/20/2025 12:00:00 AM - 1:00:00 AM","45919.7500000000","747,324 Kbit","95657472.1249","208 Kbit/s","26573.7345","0 %","0.0000","100 %","0000009999"
"9/20/2025 1:00:00 AM - 2:00:00 AM","45919.7916666667","836,160 Kbit","107028444.3158","232 Kbit/s","29732.7663","0 %","0.0000","100 %","0000009999"
"9/20/2025 2:00:00 AM - 3:00:00 AM","45919.8333333333","920,341 Kbit","117803706.6148","256 Kbit/s","32726.0699","0 %","0.0000","100 %","0000009999"
"9/20/2025 3:00:00 AM - 4:00:00 AM","45919.8750000000","829,714 Kbit","106203443.9394","230 Kbit/s","29503.2513","0 %","0.0000","100 %","0000009999"
"9/20/2025 4:00:00 AM - 5:00:00 AM","45919.9166666667","850,839 Kbit","108907411.9975","236 Kbit/s","30254.3280","0 %","0.0000","100 %","0000009999"
"9/20/2025 5:00:00 AM - 6:00:00 AM","45919.9583333333","2,129,788 Kbit","272612865.9140","592 Kbit/s","75732.3175","0 %","0.0000","100 %","0000009999"
"9/20/2025 6:00:00 AM - 7:00:00 AM","45920.0000000000","1,403,605 Kbit","179661419.1894","390 Kbit/s","49909.8317","0 %","0.0000","100 %","0000009999"
"9/20/2025 7:00:00 AM - 8:00:00 AM","45920.0416666667","1,334,712 Kbit","170843077.6708","371 Kbit/s","47460.6292","0 %","0.0000","100 %","0000009999"
"9/20/2025 8:00:00 AM - 9:00:00 AM","45920.0833333333","950,638 Kbit","121681709.1948","264 Kbit/s","33803.1978","0 %","0.0000","100 %","0000009999"
"9/20/2025 9:00:00 AM - 10:00:00 AM","45920.1250000000","957,999 Kbit","122623854.6370","266 Kbit/s","34064.3582","0 %","0.0000","100 %","0000009999"
"9/20/2025 10:00:00 AM - 11:00:00 AM","45920.1666666667","702,671 Kbit","89941835.5390","195 Kbit/s","24986.1336","0 %","0.0000","100 %","0000009999"
"9/20/2025 11:00:00 AM - 12:00:00 PM","45920.2083333333","767,893 Kbit","98290268.2862","213 Kbit/s","27304.9002","0 %","0.0000","100 %","0000009999"
"9/20/2025 12:00:00 PM - 1:00:00 PM","45920.2500000000","1,032,567 Kbit","132168512.5119","287 Kbit/s","36716.3314","0 %","0.0000","100 %","0000009999"
"9/20/2025 1:00:00 PM - 2:00:00 PM","45920.2916666667","2,955,703 Kbit","378330038.0604","821 Kbit/s","105100.7276","0 %","0.0000","100 %","0000009999"
"9/20/2025 2:00:00 PM - 3:00:00 PM","45920.3333333333","2,245,855 Kbit","287469491.6391","624 Kbit/s","79858.4041","0 %","0.0000","100 %","0000009999"
"9/20/2025 3:00:00 PM - 4:00:00 PM","45920.3750000000","3,879,711 Kbit","496602953.1086","1,078 Kbit/s","137955.2282","0 %","0.0000","100 %","0000009999"
"9/20/2025 4:00:00 PM - 5:00:00 PM","45920.4166666667","787,767 Kbit","100834154.4439","219 Kbit/s","28012.0551","0 %","0.0000","100 %","0000009999"
"9/20/2025 5:00:00 PM - 6:00:00 PM","45920.4583333333","656,857 Kbit","84077675.4293","182 Kbit/s","23356.7265","0 %","0.0000","100 %","0000009999"
"9/20/2025 6:00:00 PM - 7:00:00 PM","45920.5000000000","1,185,022 Kbit","151682820.0998","329 Kbit/s","42137.7452","0 %","0.0000","100 %","0000009999"
"9/20/2025 7:00:00 PM - 8:00:00 PM","45920.5416666667","677,115 Kbit","86670681.5044","188 Kbit/s","24077.1957","0 %","0.0000","100 %","0000009999"
"9/20/2025 8:00:00 PM - 9:00:00 PM","45920.5833333333","670,459 Kbit","85818770.5073","186 Kbit/s","23840.5341","0 %","0.0000","100 %","0000009999"
"9/20/2025 9:00:00 PM - 10:00:00 PM","45920.6250000000","1,027,389 Kbit","131505742.1728","285 Kbit/s","36532.2142","0 %","0.0000","100 %","0000009999"
"9/20/2025 10:00:00 PM - 11:00:00 PM","45920.6666666667","658,053 Kbit","84230727.3652","183 Kbit/s","23399.3742","0 %","0.0000","100 %","0000009999"
"9/20/2025 11:00:00 PM - 12:00:00 AM","45920.7083333333","692,978 Kbit","88701131.6211","193 Kbit/s","24641.3251","0 %","0.0000","100 %","0000009999"
"9/21/2025 12:00:00 AM - 1:00:00 AM","45920.7500000000","699,954 Kbit","89594114.9680","194 Kbit/s","24889.3974","0 %","0.0000","100 %","0000009999"
"9/21/2025 1:00:00 AM - 2:00:00 AM","45920.7916666667","755,118 Kbit","96655089.9127","210 Kbit/s","26850.7245","0 %","0.0000","100 %","0000009999"
"9/21/2025 2:00:00 AM - 3:00:00 AM","45920.8333333333","2,260,189 Kbit","289304230.0986","628 Kbit/s","80369.4301","0 %","0.0000","100 %","0000009999"
"9/21/2025 3:00:00 AM - 4:00:00 AM","45920.8750000000","848,773 Kbit","108642988.8817","236 Kbit/s","30180.9554","0 %","0.0000","100 %","0000009999"
"9/21/2025 4:00:00 AM - 5:00:00 AM","45920.9166666667","750,799 Kbit","96102226.5043","209 Kbit/s","26697.0652","0 %","0.0000","100 %","0000009999"
"9/21/2025 5:00:00 AM - 6:00:00 AM","45920.9583333333","671,698 Kbit","85977386.9564","187 Kbit/s","23884.5315","0 %","0.0000","100 %","0000009999"
