"Date Time","Date Time(RAW)","Traffic Total (volume)","Traffic Total (volume)(RAW)","Traffic Total (speed)","Traffic Total (speed)(RAW)","Traffic In (volume)","Traffic In (volume)(RAW)","Traffic In (speed)","Traffic In (speed)(RAW)","Traffic Out (volume)","Traffic Out (volume)(RAW)","Traffic Out (speed)","Traffic Out (speed)(RAW)","Downtime","Downtime(RAW)","Coverage","Coverage(RAW)"
"8/5/2025 12:00:00 PM - 1:00:00 PM","45874.2500000000","803,640 MByte","842677753983.2266","1,873 Mbit/s","234097962.5920","76,432 MByte","80144683664.2974","178 Mbit/s","22264391.1860","727,208 MByte","762533070318.9292","1,695 Mbit/s","211833571.4060","0 %","0.0000","100 %","0000009999"
"8/5/2025 1:00:00 PM - 2:00:00 PM","45874.2916666667","1,020,721 MByte","1070303827279.0230","2,379 Mbit/s","297328918.3575","117,633 MByte","123346908063.3576","274 Mbit/s","34265599.9376","903,088 MByte","946956919215.6653","2,105 Mbit/s","263063318.4199","0 %","0.0000","100 %","0000009999"
"8/5/2025 2:00:00 PM - 3:00:00 PM","45874.3333333333","992,167 MByte","1040362975290.4832","2,312 Mbit/s","289012996.9610","113,110 MByte","118604891944.6863","264 Mbit/s","32948457.4993","879,057 MByte","921758083345.7969","2,049 Mbit/s","256064539.4617","0 %","0.0000","100 %","0000009999"
"8/5/2025 3:00:00 PM - 4:00:00 PM","45874.3750000000","973,171 MByte","1020443253458.2294","2,268 Mbit/s","283480082.6342","95,363 MByte","99995062086.4731","222 Mbit/s","27778721.0286","877,808 MByte","920448191371.7563","2,046 Mbit/s","255701361.6056","0 %","0.0000","100 %","0000009999"
"8/5/2025 4:00:00 PM - 5:00:00 PM","45874.4166666667","884,605 MByte","927575296611.1124","2,061 Mbit/s","257679846.3800","84,536 MByte","88641987698.6945","197 Mbit/s","24624689.6144","800,069 MByte","838933308912.4179","1,864 Mbit/s","233055156.7656","0 %","0.0000","100 %","0000009999"
"8/5/2025 5:00:00 PM - 6:00:00 PM","45874.4583333333","307,909 MByte","322866248365.2886","718 Mbit/s","89691546.7132","31,914 MByte","33464291874.4469","74 Mbit/s","9296308.0318","275,995 MByte","289401956490.8417","643 Mbit/s","80395238.6814","0 %","0.0000","100 %","0000009999"
"8/5/2025 6:00:00 PM - 7:00:00 PM","45874.5000000000","63,694 MByte","66787962932.2032","148 Mbit/s","18553654.9877","8,333 MByte","8737794673.5605","19 Mbit/s","2427353.9813","55,361 MByte","58050168258.6427","129 Mbit/s","16126301.0064","0 %","0.0000","100 %","0000009999"
"8/5/2025 7:00:00 PM - 8:00:00 PM","45874.5416666667","26,280 MByte","27556432259.3164","61 Mbit/s","7655266.2492","4,834 MByte","5068945879.3073","11 Mbit/s","1408169.6042","21,446 MByte","22487486380.0092","50 Mbit/s","6247096.6450","0 %","0.0000","100 %","0000009999"
"8/5/2025 8:00:00 PM - 9:00:00 PM","45874.5833333333","1,801 MByte","1888983975.5349","4.20 Mbit/s","524761.5011","726 MByte","760981721.7961","1.69 Mbit/s","211401.4284","1,076 MByte","1128002253.7388","2.51 Mbit/s","313360.0727","0 %","0.0000","100 %","0000009999"
"8/5/2025 9:00:00 PM - 10:00:00 PM","45874.6250000000","1,159 MByte","1215158545.1870","2.70 Mbit/s","337566.5448","503 MByte","527005519.1796","1.17 Mbit/s","146400.1820","656 MByte","688153026.0074","1.53 Mbit/s","191166.3628","0 %","0.0000","100 %","0000009999"
"8/5/2025 10:00:00 PM - 11:00:00 PM","45874.6666666667","1,555 MByte","1630946646.4990","3.62 Mbit/s","453074.7157","481 MByte","504526124.5419","1.12 Mbit/s","140156.6575","1,074 MByte","1126420521.9571","2.50 Mbit/s","312918.0583","0 %","0.0000","100 %","0000009999"
"8/5/2025 11:00:00 PM - 12:00:00 AM","45874.7083333333","2,292 MByte","2403766086.9105","5.34 Mbit/s","667766.5942","475 MByte","497572840.0557","1.11 Mbit/s","138225.8127","1,818 MByte","1906193246.8548","4.24 Mbit/s","529540.7816","0 %","0.0000","100 %","0000009999"
"8/6/2025 12:00:00 AM - 1:00:00 AM","45874.7500000000","2,073 MByte","2173327921.7904","4.83 Mbit/s","603747.4816","507 MByte","531377599.6920","1.18 Mbit/s","147615.9600","1,566 MByte","1641950322.0984","3.65 Mbit/s","456131.5216","0 %","0.0000","100 %","0000009999"
"8/6/2025 1:00:00 AM - 2:00:00 AM","45874.7916666667","2,689 MByte","2819222170.0225","6.27 Mbit/s","783171.6564","501 MByte","525710432.1380","1.17 Mbit/s","146040.8173","2,187 MByte","2293511737.8845","5.10 Mbit/s","637130.8391","0 %","0.0000","100 %","0000009999"
"8/6/2025 2:00:00 AM - 3:00:00 AM","45874.8333333333","2,185 MByte","2291625959.1077","5.09 Mbit/s","636615.8177","461 MByte","483028410.5860","1.07 Mbit/s","134185.7406","1,725 MByte","1808597548.5217","4.02 Mbit/s","502430.0771","0 %","0.0000","100 %","0000009999"
"8/6/2025 3:00:00 AM - 4:00:00 AM","45874.8750000000","1,771 MByte","1856664665.0076","4.13 Mbit/s","515778.8681","482 MByte","505482455.3520","1.12 Mbit/s","140422.3248","1,289 MByte","1351182209.6556","3 Mbit/s","375356.5433","0 %","0.0000","100 %","0000009999"
"8/6/2025 4:00:00 AM - 5:00:00 AM","45874.9166666667","1,575 MByte","1651217461.7058","3.67 Mbit/s","458708.4687","462 MByte","484509916.7968","1.08 Mbit/s","134596.9305","1,113 MByte","1166707544.9090","2.59 Mbit/s","324111.5381","0 %","0.0000","100 %","0000009999"
"8/6/2025 5:00:00 AM - 6:00:00 AM","45874.9583333333","1,126 MByte","1180557100.3112","2.62 Mbit/s","327958.0357","454 MByte","475981037.0892","1.06 Mbit/s","132227.2391","672 MByte","704576063.2220","1.57 Mbit/s","195730.7966","0 %","0.0000","100 %","0000009999"
"8/6/2025 6:00:00 AM - 7:00:00 AM","45875.0000000000","5,255 MByte","5510595740.4645","12 Mbit/s","1530831.5991","736 MByte","771952809.2074","1.72 Mbit/s","214446.8237","4,519 MByte","4738642931.2571","11 Mbit/s","1316384.7754","0 %","0.0000","100 %","0000009999"
"8/6/2025 7:00:00 AM - 8:00:00 AM","45875.0416666667","32,807 MByte","34400771048.0551","76 Mbit/s","9556566.1161","4,144 MByte","4345813764.5176","9.66 Mbit/s","1207271.0961","28,663 MByte","30054957283.5375","67 Mbit/s","8349295.0200","0 %","0.0000","100 %","0000009999"
"8/6/2025 8:00:00 AM - 9:00:00 AM","45875.0833333333","275,623 MByte","289012058089.7495","642 Mbit/s","80287148.7833","31,748 MByte","33290403176.5407","74 Mbit/s","9248027.8178","243,875 MByte","255721654913.2088","568 Mbit/s","71039120.9655","0 %","0.0000","100 %","0000009999"
"8/6/2025 9:00:00 AM - 10:00:00 AM","45875.1250000000","526,695 MByte","552279686312.2961","1,227 Mbit/s","153422530.6654","77,467 MByte","81229550428.9030","181 Mbit/s","22565456.4173","449,228 MByte","471050135883.3932","1,047 Mbit/s","130857074.2482","0 %","0.0000","100 %","0000009999"
"8/6/2025 10:00:00 AM - 11:00:00 AM","45875.1666666667","589,678 MByte","618322247329.6727","1,374 Mbit/s","171769062.4935","102,571 MByte","107553064989.5728","239 Mbit/s","29878092.2429","487,107 MByte","510769182340.0999","1,135 Mbit/s","141890970.2506","0 %","0.0000","100 %","0000009999"
"8/6/2025 11:00:00 AM - 12:00:00 PM","45875.2083333333","505,113 MByte","529649787789.6254","1,177 Mbit/s","147137611.2359","117,916 MByte","123644253011.2111","275 Mbit/s","34348583.6311","387,197 MByte","406005534778.4143","902 Mbit/s","112789027.6047","0 %","0.0000","100 %","0000009999"
"8/6/2025 12:00:00 PM - 1:00:00 PM","45875.2500000000","348,003 MByte","364907134893.2761","811 Mbit/s","101371259.0440","63,179 MByte","66247919715.3031","147 Mbit/s","18403682.4398","284,824 MByte","298659215177.9730","664 Mbit/s","82967576.6042","0 %","0.0000","100 %","0000009999"
"8/6/2025 1:00:00 PM - 2:00:00 PM","45875.2916666667","479,008 MByte","502276307045.7073","1,116 Mbit/s","139529335.6128","90,378 MByte","94768300344.9075","211 Mbit/s","26326063.5606","388,630 MByte","407508006700.7997","906 Mbit/s","113203272.0522","0 %","0.0000","100 %","0000009999"
"8/6/2025 2:00:00 PM - 3:00:00 PM","45875.3333333333","461,797 MByte","484229480421.1426","1,076 Mbit/s","134519025.2607","91,978 MByte","96446099605.8087","214 Mbit/s","26792741.5280","369,819 MByte","387783380815.3340","862 Mbit/s","107726283.7327","0 %","0.0000","100 %","0000009999"
"8/6/2025 3:00:00 PM - 4:00:00 PM","45875.3750000000","437,585 MByte","458841430807.8355","1,020 Mbit/s","127465158.8192","83,497 MByte","87552558052.5929","195 Mbit/s","24321911.5971","354,089 MByte","371288872755.2425","825 Mbit/s","103143247.2221","0 %","0.0000","100 %","0000009999"
"8/6/2025 4:00:00 PM - 5:00:00 PM","45875.4166666667","356,797 MByte","374129062045.8859","831 Mbit/s","103933111.8468","65,136 MByte","68299690270.1823","152 Mbit/s","18973664.6203","291,662 MByte","305829371775.7035","680 Mbit/s","84959447.2265","0 %","0.0000","100 %","0000009999"
"8/6/2025 5:00:00 PM - 6:00:00 PM","45875.4583333333","200,674 MByte","210421499707.8601","468 Mbit/s","58455125.4706","29,521 MByte","30954510712.6373","69 Mbit/s","8599167.9087","171,153 MByte","179466988995.2228","399 Mbit/s","49855957.5619","0 %","0.0000","100 %","0000009999"
"8/6/2025 6:00:00 PM - 7:00:00 PM","45875.5000000000","46,027 MByte","48262668532.6401","107 Mbit/s","13407265.1171","7,133 MByte","7479348731.8815","17 Mbit/s","2077746.9295","38,894 MByte","40783319800.7586","91 Mbit/s","11329518.1876","0 %","0.0000","100 %","0000009999"
"8/6/2025 7:00:00 PM - 8:00:00 PM","45875.5416666667","9,857 MByte","10335402474.0513","23 Mbit/s","2871152.4927","2,365 MByte","2480200212.3801","5.51 Mbit/s","688994.2641","7,491 MByte","7855202261.6713","17 Mbit/s","2182158.2286","0 %","0.0000","100 %","0000009999"
"8/6/2025 8:00:00 PM - 9:00:00 PM","45875.5833333333","1,229 MByte","1289194714.1906","2.87 Mbit/s","358132.5235","636 MByte","667301695.2590","1.48 Mbit/s","185373.4253","593 MByte","621893018.9317","1.38 Mbit/s","172759.0982","0 %","0.0000","100 %","0000009999"
"8/6/2025 9:00:00 PM - 10:00:00 PM","45875.6250000000","1,257 MByte","1317629697.5641","2.93 Mbit/s","366037.7357","510 MByte","535134068.4602","1.19 Mbit/s","148660.3278","746 MByte","782495629.1040","1.74 Mbit/s","217377.4079","0 %","0.0000","100 %","0000009999"
"8/6/2025 10:00:00 PM - 11:00:00 PM","45875.6666666667","1,159 MByte","1215767045.0356","2.70 Mbit/s","337738.3984","478 MByte","500958855.3678","1.11 Mbit/s","139165.6750","682 MByte","714808189.6678","1.59 Mbit/s","198572.7234","0 %","0.0000","100 %","0000009999"
"8/6/2025 11:00:00 PM - 12:00:00 AM","45875.7083333333","1,217 MByte","1275758311.9976","2.84 Mbit/s","354406.8428","472 MByte","495149296.5412","1.10 Mbit/s","137552.9340","744 MByte","780609015.4564","1.73 Mbit/s","216853.9088","0 %","0.0000","100 %","0000009999"
"8/7/2025 12:00:00 AM - 1:00:00 AM","45875.7500000000","1,367 MByte","1433208564.8976","3.19 Mbit/s","398144.4570","493 MByte","517017089.1533","1.15 Mbit/s","143627.0291","874 MByte","916191475.7443","2.04 Mbit/s","254517.4280","0 %","0.0000","100 %","0000009999"
"8/7/2025 1:00:00 AM - 2:00:00 AM","45875.7916666667","969 MByte","1015763650.9476","2.26 Mbit/s","282176.1653","457 MByte","479318713.1016","1.07 Mbit/s","133153.3337","512 MByte","536444937.8459","1.19 Mbit/s","149022.8315","0 %","0.0000","100 %","0000009999"
"8/7/2025 2:00:00 AM - 3:00:00 AM","45875.8333333333","1,291 MByte","1353962139.5140","3 Mbit/s","376126.7142","469 MByte","491356298.6437","1.09 Mbit/s","136497.3397","823 MByte","862605840.8703","1.92 Mbit/s","239629.3745","0 %","0.0000","100 %","0000009999"
"8/7/2025 3:00:00 AM - 4:00:00 AM","45875.8750000000","1,236 MByte","1296473415.6495","2.88 Mbit/s","360161.5178","468 MByte","490464457.4237","1.09 Mbit/s","136251.4814","769 MByte","806008958.2258","1.79 Mbit/s","223910.0365","0 %","0.0000","100 %","0000009999"
"8/7/2025 4:00:00 AM - 5:00:00 AM","45875.9166666667","938 MByte","983757478.8991","2.19 Mbit/s","273287.9812","465 MByte","487086268.9282","1.08 Mbit/s","135312.6416","474 MByte","496671209.9709","1.10 Mbit/s","137975.3397","0 %","0.0000","100 %","0000009999"
"8/7/2025 5:00:00 AM - 6:00:00 AM","45875.9583333333","932 MByte","976945118.8996","2.17 Mbit/s","271394.7526","450 MByte","471830715.0472","1.05 Mbit/s","131074.2822","482 MByte","505114403.8524","1.12 Mbit/s","140320.4704","0 %","0.0000","100 %","0000009999"
"8/7/2025 6:00:00 AM - 7:00:00 AM","45876.0000000000","7,706 MByte","8080457456.6274","18 Mbit/s","2244739.8712","745 MByte","780689736.0096","1.73 Mbit/s","216874.5256","6,962 MByte","7299767720.6179","16 Mbit/s","2027865.3456","0 %","0.0000","100 %","0000009999"
"8/7/2025 7:00:00 AM - 8:00:00 AM","45876.0416666667","17,133 MByte","17965439069.2558","40 Mbit/s","4990829.5073","3,981 MByte","4174860601.0587","9.28 Mbit/s","1159783.3705","13,152 MByte","13790578468.1972","31 Mbit/s","3831046.1368","0 %","0.0000","100 %","0000009999"
"8/7/2025 8:00:00 AM - 9:00:00 AM","45876.0833333333","181,519 MByte","190336732628.2278","423 Mbit/s","52875280.2650","23,666 MByte","24815383033.7497","55 Mbit/s","6893678.9797","157,853 MByte","165521349594.4782","368 Mbit/s","45981601.2852","0 %","0.0000","100 %","0000009999"
"8/7/2025 9:00:00 AM - 10:00:00 AM","45876.1250000000","471,783 MByte","494700571446.3480","1,099 Mbit/s","137428277.7582","90,282 MByte","94667254331.9450","210 Mbit/s","26298651.0909","381,502 MByte","400033317114.4030","889 Mbit/s","111129626.6673","0 %","0.0000","100 %","0000009999"
"8/7/2025 10:00:00 AM - 11:00:00 AM","45876.1666666667","633,439 MByte","664209000517.2500","1,476 Mbit/s","184518901.8238","163,928 MByte","171891472713.1863","382 Mbit/s","47751875.9204","469,511 MByte","492317527804.0636","1,094 Mbit/s","136767025.9034","0 %","0.0000","100 %","0000009999"
"8/7/2025 11:00:00 AM - 12:00:00 PM","45876.2083333333","448,279 MByte","470054079905.3573","1,045 Mbit/s","130580734.0308","123,890 MByte","129908343549.2276","289 Mbit/s","36088457.8660","324,388 MByte","340145736356.1297","756 Mbit/s","94492276.1648","0 %","0.0000","100 %","0000009999"
"8/7/2025 12:00:00 PM - 1:00:00 PM","45876.2500000000","310,776 MByte","325872592582.1078","724 Mbit/s","90527205.6110","62,012 MByte","65024022412.3954","145 Mbit/s","18063633.3972","248,765 MByte","260848570169.7124","580 Mbit/s","72463572.2139","0 %","0.0000","100 %","0000009999"
"8/7/2025 1:00:00 PM - 2:00:00 PM","45876.2916666667","375,104 MByte","393325380210.5860","874 Mbit/s","109266155.5715","78,354 MByte","82159986907.4553","183 Mbit/s","22824120.5955","296,750 MByte","311165393303.1307","692 Mbit/s","86442034.9760","0 %","0.0000","100 %","0000009999"
"8/7/2025 2:00:00 PM - 3:00:00 PM","45876.3333333333","373,949 MByte","392113890489.1357","871 Mbit/s","108929299.9961","84,120 MByte","88205922537.1220","196 Mbit/s","24503619.0518","289,829 MByte","303907967952.0138","675 Mbit/s","84425680.9443","0 %","0.0000","100 %","0000009999"
"8/7/2025 3:00:00 PM - 4:00:00 PM","45876.3750000000","355,806 MByte","373089953515.6017","829 Mbit/s","103643583.5687","81,133 MByte","85074468067.5597","189 Mbit/s","23633503.5496","274,673 MByte","288015485448.0420","640 Mbit/s","80010080.0191","0 %","0.0000","100 %","0000009999"
"8/7/2025 4:00:00 PM - 5:00:00 PM","45876.4166666667","294,278 MByte","308573157155.9273","686 Mbit/s","85722623.7838","67,102 MByte","70361825379.3246","156 Mbit/s","19546743.2791","227,176 MByte","238211331776.6027","529 Mbit/s","66175880.5048","0 %","0.0000","100 %","0000009999"
"8/7/2025 5:00:00 PM - 6:00:00 PM","45876.4583333333","139,692 MByte","146477404860.3606","326 Mbit/s","40691445.9388","25,340 MByte","26570940948.1597","59 Mbit/s","7381411.5438","114,352 MByte","119906463912.2009","266 Mbit/s","33310034.3950","0 %","0.0000","100 %","0000009999"
"8/7/2025 6:00:00 PM - 7:00:00 PM","45876.5000000000","35,779 MByte","37516558642.1632","83 Mbit/s","10422134.8007","7,544 MByte","7910772441.9501","18 Mbit/s","2197619.9244","28,234 MByte","29605786200.2130","66 Mbit/s","8224514.8763","0 %","0.0000","100 %","0000009999"
"8/7/2025 7:00:00 PM - 8:00:00 PM","45876.5416666667","5,798 MByte","6079985720.1938","14 Mbit/s","1689016.2902","1,637 MByte","1716320547.6551","3.81 Mbit/s","476792.7916","4,162 MByte","4363665172.5387","9.70 Mbit/s","1212223.4986","0 %","0.0000","100 %","0000009999"
"8/7/2025 8:00:00 PM - 9:00:00 PM","45876.5833333333","743 MByte","779113714.0811","1.73 Mbit/s","216437.9114","471 MByte","494347387.7672","1.10 Mbit/s","137329.7815","272 MByte","284766326.3139","0.63 Mbit/s","79108.1299","0 %","0.0000","100 %","0000009999"
"8/7/2025 9:00:00 PM - 10:00:00 PM","45876.6250000000","749 MByte","785313506.5606","1.75 Mbit/s","218160.8208","475 MByte","498441968.9962","1.11 Mbit/s","138467.6415","274 MByte","286871537.5644","0.64 Mbit/s","79693.1793","0 %","0.0000","100 %","0000009999"
"8/7/2025 10:00:00 PM - 11:00:00 PM","45876.6666666667","760 MByte","797418495.3853","1.77 Mbit/s","221524.8287","474 MByte","496906296.1733","1.10 Mbit/s","138041.7971","287 MByte","300512199.2120","0.67 Mbit/s","83483.0316","0 %","0.0000","100 %","0000009999"
"8/7/2025 11:00:00 PM - 12:00:00 AM","45876.7083333333","692 MByte","725624765.1359","1.61 Mbit/s","201578.6730","457 MByte","479660489.2099","1.07 Mbit/s","133249.7588","235 MByte","245964275.9260","0.55 Mbit/s","68328.9143","0 %","0.0000","100 %","0000009999"
"8/8/2025 12:00:00 AM - 1:00:00 AM","45876.7500000000","1,224 MByte","1282983811.2009","2.85 Mbit/s","356410.1327","479 MByte","501960915.1076","1.12 Mbit/s","139443.6585","745 MByte","781022896.0933","1.74 Mbit/s","216966.4743","0 %","0.0000","100 %","0000009999"
"8/8/2025 1:00:00 AM - 2:00:00 AM","45876.7916666667","1,956 MByte","2050888925.9653","4.56 Mbit/s","569737.2638","482 MByte","505169803.3670","1.12 Mbit/s","140336.2502","1,474 MByte","1545719122.5984","3.44 Mbit/s","429401.0136","0 %","0.0000","100 %","0000009999"
"8/8/2025 2:00:00 AM - 3:00:00 AM","45876.8333333333","767 MByte","803935671.5783","1.79 Mbit/s","223329.7326","447 MByte","468747113.7074","1.04 Mbit/s","130215.8509","320 MByte","335188557.8710","0.74 Mbit/s","93113.8817","0 %","0.0000","100 %","0000009999"
"8/8/2025 3:00:00 AM - 4:00:00 AM","45876.8750000000","846 MByte","887522331.8240","1.97 Mbit/s","246553.8423","470 MByte","492851513.9059","1.10 Mbit/s","136914.2275","376 MByte","394670817.9181","0.88 Mbit/s","109639.6148","0 %","0.0000","100 %","0000009999"
"8/8/2025 4:00:00 AM - 5:00:00 AM","45876.9166666667","781 MByte","819355597.1529","1.82 Mbit/s","227616.4805","449 MByte","470467710.0948","1.05 Mbit/s","130695.6402","333 MByte","348887887.0581","0.78 Mbit/s","96920.8402","0 %","0.0000","100 %","0000009999"
"8/8/2025 5:00:00 AM - 6:00:00 AM","45876.9583333333","855 MByte","896807509.6027","2 Mbit/s","249131.8820","611 MByte","640419852.5306","1.42 Mbit/s","177907.7466","245 MByte","256387657.0722","0.57 Mbit/s","71224.1354","0 %","0.0000","100 %","0000009999"
"8/8/2025 6:00:00 AM - 7:00:00 AM","45877.0000000000","2,177 MByte","2283210138.4808","5.07 Mbit/s","634267.3230","574 MByte","601388698.8245","1.34 Mbit/s","167063.5539","1,604 MByte","1681821439.6563","3.74 Mbit/s","467203.7690","0 %","0.0000","100 %","0000009999"
"8/8/2025 7:00:00 AM - 8:00:00 AM","45877.0416666667","16,900 MByte","17720590527.7586","39 Mbit/s","4922741.7891","2,414 MByte","2531301718.4056","5.63 Mbit/s","703190.1522","14,486 MByte","15189288809.3531","34 Mbit/s","4219551.6369","0 %","0.0000","100 %","0000009999"
"8/8/2025 8:00:00 AM - 9:00:00 AM","45877.0833333333","90,526 MByte","94923878747.7988","211 Mbit/s","26369575.3171","12,612 MByte","13225075357.1411","29 Mbit/s","3673887.1747","77,914 MByte","81698803390.6577","182 Mbit/s","22695688.1424","0 %","0.0000","100 %","0000009999"
"8/8/2025 9:00:00 AM - 10:00:00 AM","45877.1250000000","240,926 MByte","252629067511.1517","561 Mbit/s","70179809.5171","44,441 MByte","46599406178.0141","104 Mbit/s","12945214.4260","196,485 MByte","206029661333.1376","458 Mbit/s","57234595.0911","0 %","0.0000","100 %","0000009999"
"8/8/2025 10:00:00 AM - 11:00:00 AM","45877.1666666667","312,262 MByte","327430924381.6108","728 Mbit/s","90959351.1721","62,487 MByte","65521974790.5524","146 Mbit/s","18201812.5677","249,776 MByte","261908949591.0583","582 Mbit/s","72757538.6044","0 %","0.0000","100 %","0000009999"
"8/8/2025 11:00:00 AM - 12:00:00 PM","45877.2083333333","304,448 MByte","319236729407.9832","709 Mbit/s","88683027.8236","63,111 MByte","66176570611.8930","147 Mbit/s","18383657.3684","241,337 MByte","253060158796.0902","562 Mbit/s","70299370.4552","0 %","0.0000","100 %","0000009999"
"8/8/2025 12:00:00 PM - 1:00:00 PM","45877.2500000000","250,417 MByte","262581068198.2704","584 Mbit/s","72944656.4599","49,826 MByte","52245942606.0670","116 Mbit/s","14513850.3738","200,591 MByte","210335125592.2034","467 Mbit/s","58430806.0861","0 %","0.0000","100 %","0000009999"
"8/8/2025 1:00:00 PM - 2:00:00 PM","45877.2916666667","305,282 MByte","320111051869.8148","711 Mbit/s","88926406.1110","50,375 MByte","52822508779.5395","117 Mbit/s","14674019.6569","254,906 MByte","267288543090.2753","594 Mbit/s","74252386.4541","0 %","0.0000","100 %","0000009999"
"8/8/2025 2:00:00 PM - 3:00:00 PM","45877.3333333333","328,211 MByte","344154026657.4039","765 Mbit/s","95606307.9305","58,791 MByte","61646612054.2351","137 Mbit/s","17125486.0278","269,420 MByte","282507414603.1689","628 Mbit/s","78480821.9027","0 %","0.0000","100 %","0000009999"
"8/8/2025 3:00:00 PM - 4:00:00 PM","45877.3750000000","335,776 MByte","352086847032.6344","782 Mbit/s","97809781.0748","60,071 MByte","62989063757.2297","140 Mbit/s","17498371.7458","275,705 MByte","289097783275.4046","642 Mbit/s","80311409.3289","0 %","0.0000","100 %","0000009999"
"8/8/2025 4:00:00 PM - 5:00:00 PM","45877.4166666667","290,460 MByte","304569140200.0035","677 Mbit/s","84610059.8387","46,080 MByte","48318500198.0713","107 Mbit/s","13422998.7660","244,380 MByte","256250640001.9322","569 Mbit/s","71187061.0726","0 %","0.0000","100 %","0000009999"
"8/8/2025 5:00:00 PM - 6:00:00 PM","45877.4583333333","136,727 MByte","143368700645.9922","319 Mbit/s","39828068.7076","18,707 MByte","19615558773.3030","44 Mbit/s","5449235.5656","118,020 MByte","123753141872.6892","275 Mbit/s","34378833.1419","0 %","0.0000","100 %","0000009999"
"8/8/2025 6:00:00 PM - 7:00:00 PM","45877.5000000000","22,806 MByte","23913716769.4120","53 Mbit/s","6643215.7972","4,711 MByte","4939348903.1147","11 Mbit/s","1372148.0846","18,095 MByte","18974367866.2973","42 Mbit/s","5271067.7126","0 %","0.0000","100 %","0000009999"
"8/8/2025 7:00:00 PM - 8:00:00 PM","45877.5416666667","5,599 MByte","5871066166.4673","13 Mbit/s","1630964.9744","1,642 MByte","1721598791.8652","3.83 Mbit/s","478255.0988","3,957 MByte","4149467374.6021","9.22 Mbit/s","1152709.8756","0 %","0.0000","100 %","0000009999"
"8/8/2025 8:00:00 PM - 9:00:00 PM","45877.5833333333","5,008 MByte","5251565133.9826","12 Mbit/s","1458881.5613","777 MByte","815185233.3015","1.81 Mbit/s","226457.9560","4,231 MByte","4436379900.6812","9.86 Mbit/s","1232423.6054","0 %","0.0000","100 %","0000009999"
"8/8/2025 9:00:00 PM - 10:00:00 PM","45877.6250000000","928 MByte","972669739.6551","2.16 Mbit/s","270207.8055","522 MByte","546936986.9582","1.22 Mbit/s","151939.1804","406 MByte","425732752.6969","0.95 Mbit/s","118268.6252","0 %","0.0000","100 %","0000009999"
"8/8/2025 10:00:00 PM - 11:00:00 PM","45877.6666666667","1,115 MByte","1169005670.2903","2.60 Mbit/s","324749.9577","461 MByte","483018027.5398","1.07 Mbit/s","134182.4835","654 MByte","685987642.7505","1.52 Mbit/s","190567.4743","0 %","0.0000","100 %","0000009999"
"8/8/2025 11:00:00 PM - 12:00:00 AM","45877.7083333333","701 MByte","735487018.0085","1.63 Mbit/s","204319.5436","435 MByte","456569939.6966","1.01 Mbit/s","126835.9052","266 MByte","278917078.3119","0.62 Mbit/s","77483.6384","0 %","0.0000","100 %","0000009999"
"8/9/2025 12:00:00 AM - 1:00:00 AM","45877.7500000000","810 MByte","849757117.4528","1.89 Mbit/s","236063.9715","457 MByte","479538833.1431","1.07 Mbit/s","133216.7029","353 MByte","370218284.3097","0.82 Mbit/s","102847.2686","0 %","0.0000","100 %","0000009999"
"8/9/2025 1:00:00 AM - 2:00:00 AM","45877.7916666667","863 MByte","904806802.1870","2.01 Mbit/s","251355.4709","445 MByte","466856768.0566","1.04 Mbit/s","129692.8831","418 MByte","437950034.1304","0.97 Mbit/s","121662.5879","0 %","0.0000","100 %","0000009999"
"8/9/2025 2:00:00 AM - 3:00:00 AM","45877.8333333333","1,428 MByte","1497789232.1374","3.33 Mbit/s","416087.2384","452 MByte","473504351.8102","1.05 Mbit/s","131539.9483","977 MByte","1024284880.3272","2.28 Mbit/s","284547.2901","0 %","0.0000","100 %","0000009999"
"8/9/2025 3:00:00 AM - 4:00:00 AM","45877.8750000000","944 MByte","989970211.4000","2.20 Mbit/s","275013.8793","445 MByte","466481385.6916","1.04 Mbit/s","129588.6018","499 MByte","523488825.7084","1.16 Mbit/s","145425.2775","0 %","0.0000","100 %","0000009999"
"8/9/2025 4:00:00 AM - 5:00:00 AM","45877.9166666667","812 MByte","851455458.8425","1.89 Mbit/s","236534.4594","452 MByte","473711556.8340","1.05 Mbit/s","131597.1444","360 MByte","377743902.0086","0.84 Mbit/s","104937.3150","0 %","0.0000","100 %","0000009999"
"8/9/2025 5:00:00 AM - 6:00:00 AM","45877.9583333333","753 MByte","790009261.7843","1.76 Mbit/s","219463.4769","425 MByte","446122771.7581","1 Mbit/s","123932.2871","328 MByte","343886490.0261","0.76 Mbit/s","95531.1898","0 %","0.0000","100 %","0000009999"
"8/9/2025 6:00:00 AM - 7:00:00 AM","45878.0000000000","1,065 MByte","1116562497.3337","2.48 Mbit/s","310175.2044","455 MByte","477152692.1809","1.06 Mbit/s","132550.5148","610 MByte","639409805.1528","1.42 Mbit/s","177624.6896","0 %","0.0000","100 %","0000009999"
"8/9/2025 7:00:00 AM - 8:00:00 AM","45878.0416666667","999 MByte","1047159555.3518","2.33 Mbit/s","290897.8555","433 MByte","454405733.0809","1 Mbit/s","126232.5809","565 MByte","592753822.2710","1.32 Mbit/s","164665.2746","0 %","0.0000","100 %","0000009999"
